actors_id,actors
3672,Sharat Saxena
3673,Scott A. Martin
3674,Carol Sutton
3675,Robert Pralgo
3676,Norah Jones
3677,Adriane Lenox
3678,George DiCenzo
3679,Sergej Trifunovic
3680,Karen Mok
3681,Cheryl Tiegs
3682,Anna Vareschi
3683,Michel Serrault
3684,Claire Foy
3685,Numan Acar
3686,Haluk Bilginer
3687,Aitana Sánchez-Gijón
3688,Romane Bohringer
3689,Lubna Azabal
3690,Kip Pardue
3691,Larry Fessenden
3692,Danny Dyer
3693,Laura Harris
3694,Dulé Hill
3695,Kerry Cahill
3696,Lee Norris
3697,Andrés Montiel
3698,Jorge Luis Moreno
3699,William Miller
3700,Jared Gilman
3701,Harvey Weinstein
3702,Sandra Echeverría
3703,Reef Ireland
3704,Nicholas Hamilton
3705,Sean Keenan
3706,Glenn Plummer
3707,Drew Waters
3708,Drew Fuller
3709,Leonor Watling
3710,Danny Sapani
3711,Gyton Grantley
3712,Damian Walshe-Howling
3713,Adrienne Pickering
3714,Craig Fairbrass
3715,Teryl Rothery
3716,Adrian Holmes
3717,Mishael Morgan
3718,Shane Pollard
3719,Chase Armitage
3720,Michael McElhatton
3721,Amanda Troop
3722,Veronica Ferres
3723,Charlotte Bøving
3724,Sigríður María Egilsdóttir
3725,Sendhil Ramamurthy
3726,Shabana Azmi
3727,Jesse Moss
3728,John Light
3729,Luke Perry
3730,Dal-su Oh
3731,Victor Rivers
3732,Enrique Murciano
3733,Akon
3734,Burt Kwouk
3735,Emmanuelle Riva
3736,Jean-Louis Trintignant
3737,Jesse Garcia
3738,Sid Caesar
3739,Spencer Tracy
3740,Carmen Maura
3741,Antonio de la Torre
3742,John Vernon
3743,Don Francks
3744,Jizelle Jade
3745,Michaela McManus
3746,Luisa D'Oliveira
3747,Steven Michael Quezada
3748,Bárbara Mori
3749,Luke Ford
3750,Katrina Kaif
3751,Vic Waghorn
3752,Bolaji Badejo
3753,Rosalind Harris
3754,Earl Cameron
3755,Shanley Caswell
3756,Parker Bagley
3757,Alessandro Preziosi
3758,Lunetta Savino
3759,Jarrod Bunch
3760,Alex Vincent
3761,Catherine Hicks
3762,Dinah Manoff
3763,Tucker Albrizzi
3764,Bill Clinton
3765,Roberta Valderrama
3766,Denholm Elliott
3767,Don Ameche
3768,Ralph Bellamy
3769,Patrick Cranshaw
3770,Danny Webb
3771,Gbenga Akinnagbe
3772,Nicky Katt
3773,Kristin Lehman
3774,Dylan Kussman
3775,Chris Young
3776,Katherine Kelly Lang
3777,Ronn Moss
3778,Hunter Tylo
3779,John Carradine
3780,Robert Urich
3781,Carly Schroeder
3782,Janet McTeer
3783,Jun Kunimura
3784,Jung-min Hwang
3785,Woo-hee Chun
3786,Heather Morris
3787,Kevin McHale
3788,Chatchai Plengpanich
3789,Mai Charoenpura
3790,Adrienne Barbeau
3791,Julie Engelbrecht
3792,Lionel Abelanski
3793,Gary McDonald
3794,Q'orianka Kilcher
3795,Vince Colosimo
3796,Jacqueline McKenzie
3797,Peter Callan
3798,Thure Lindhardt
3799,Lars Mikkelsen
3800,Perrey Reeves
3801,John Henshaw
3802,Ronit Elkabetz
3803,Émilie Dequenne
3804,David Gulpilil
3805,Steven Waddington
3806,Harrison Gilbertson
3807,Steve Le Marquand
3808,Maïwenn
3809,James Arnold Taylor
3810,Celina Jade
3811,Debrianna Mansini
3812,Frederic Forrest
3813,Alan Bates
3814,David Hemmings
3815,Milo O'Shea
3816,Louisa Milwood-Haigh
3817,Bjørn Sundquist
3818,Stian Smestad
3819,Molly Hagan
3820,Max Beesley
3821,Valarie Pettiford
3822,Brad James
3823,Sung-kee Ahn
3824,Yu-mi Jeong
3825,Samuel Roukin
3826,Jimmy Shergill
3827,Christopher B. Duncan
3828,Lori Singer
3829,Robert Redford
3830,Casey Siemaszko
3831,Vanessa Martinez
3832,Clive Standen
3833,Orla Fitzgerald
3834,Padraic Delaney
3835,Martin Lucey
3836,Madhuri Dixit
3837,Ranbir Kapoor
3838,Aditya Roy Kapoor
3839,William Zabka
3840,Deborah Kerr
3841,Peter Ustinov
3842,Robert Taylor
3843,Paris Hilton
3844,Bergüzar Korel
3845,Necati Sasmaz
3846,Ghassan Massoud
3847,Jim Henson
3848,James Huang
3849,Lindsay Price
3850,Angela Cartwright
3851,Eleanor Parker
3852,Nicholas Hammond
3853,Howard Morris
3854,Patrick Cronin
3855,Steven Christopher Parker
3856,Jill Talley
3857,Frances Lee McCain
3858,Megan Burns
3859,Noah Huntley
3860,David Schneider
3861,Marques Houston
3862,Jennifer Freeman
3863,Steve Harvey
3864,David Denman
3865,James Kyson
3866,Daisy Betts
3867,Lola Glaudini
3868,Mackenzie Davis
3869,Josh Pais
3870,Natalie Stephany Aguilar
3871,Tina Gilton
3872,Justin Hall
3873,George Lazenby
3874,Telly Savalas
3875,Nick Wechsler
3876,Jeff Marlow
3877,Heather Langenkamp
3878,Tracy Middendorf
3879,Keri Lynn Pratt
3880,Sean Michael Afable
3881,Kayvan Novak
3882,Richard Howland
3883,Sarain Boylan
3884,Omar Metwally
3885,Diego Velazquez
3886,Christopher Nicholas Smith
3887,Michaela Watkins
3888,Fred Armisen
3889,Samuel West
3890,David Thewlis
3891,Emmanuelle Béart
3892,Vernee Watson
3893,Kevin Rahm
3894,Robbie Kay
3895,Gina McKee
3896,Laurel Holloman
3897,Amy Locane
3898,Marina Sirtis
3899,Mick Lally
3900,Sean Lennon
3901,Evan McGuire
3902,Karen Pittman
3903,Mary Catherine Garrison
3904,Tony Devon
3905,Alexa Havins
3906,Alexia Fast
3907,Kesun Loder
3908,Larry Drake
3909,Chris Owen
3910,Zen McGrath
3911,Ian Tracey
3912,William Shimell
3913,Takeshi Kusao
3914,Mitsuo Iwata
3915,Tesshô Genda
3916,Roy Dupuis
3917,Julie LeBreton
3918,Rachel Ann Mullins
3919,Ruby Lin
3920,Leehom Wang
3921,Jack Kao
3922,Darren Boyd
3923,Lucy Fry
3924,Mckenna Grace
3925,Natalie Coughlin
3926,Jean-Claude Lecas
3927,Mark Wingett
3928,Kacey Clarke
3929,Anna Katarina
3930,Helena Mattsson
3931,Scott Takeda
3932,Craig Sheffer
3933,Jessica Tandy
3934,Patti LuPone
3935,Anita Mui
3936,Françoise Yip
3937,Garvin Cross
3938,Reda Kateb
3939,Ángela Molina
3940,Todd Louiso
3941,Stanislav Ianevski
3942,Ellie Kendrick
3943,Nastassja Kinski
3944,Molly Parker
3945,Richard Bull
3946,Eric Johnson
3947,Roschdy Zem
3948,Natalie Mendoza
3949,Nathin Butler
3950,Razaaq Adoti
3951,Mary Goggin
3952,Saif Ali Khan
3953,Vic Aviles
3954,Danielle Darrieux
3955,Elyas M'Barek
3956,Max Riemelt
3957,Jennifer Ulrich
3958,Charles Baker
3959,George Coe
3960,Ayla Kell
3961,Aki Aleong
3962,Brahim Achabbakhe
3963,Jill St. John
3964,Cynthia Rhodes
3965,Lee Ving
3966,Ian Mune
3967,Geneviève Lemon
3968,Emma Caulfield
3969,Angus Sampson
3970,Clifton James
3971,Cody Linley
3972,Sakina Jaffrey
3973,Paulina Gerzon
3974,Steve Bisley
3975,Michael J. Burg
3976,Kwesi Ameyaw
3977,Hervé Villechaize
3978,Shauna Macdonald
3979,MyAnna Buring
3980,Craig Conway
3981,Bob Costas
3982,Allison Miller
3983,Vanessa Ray
3984,Mary Tyler Moore
3985,Ken Foree
3986,Rick Fox
3987,Matthew McGrory
3988,Erin Daniels
3989,Elizabeth MacRae
3990,Bernard Fox
3991,Charles Aidman
3992,Fred Melamed
3993,Peter Breitmayer
3994,Darryl Stephens
3995,Teddy Sears
3996,Barbara Hershey
3997,Irvin Kershner
3998,George Wendt
3999,Jonathan Brandis
4000,Anupam Kher
4001,Roy Billing
4002,Deborah Mailman
4003,Lil' Wayne
4004,Michael J. Pollard
4005,Alastair Duncan
4006,Nathaniel Lees
4007,Miriama Smith
4008,Randy Couture
4009,Katie Aselton
4010,Cheryl Ladd
4011,Ashley Gerasimovich
4012,Samantha Barks
4013,Jennifer Butler
4014,Rick Rossovich
4015,Terence Hill
4016,Jack O'Halloran
4017,Valérie Lemercier
4018,Nathalie Fay
4019,Erin Wasson
4020,Susie Abromeit
4021,Derek Wayne Johnson
4022,Richard Graham
4023,Casey Affleck
4024,Eleanor Bron
4025,Yuriy Tsurilo
4026,Leonid Yarmolnik
4027,Valentin Golubenko
4028,David Della Rocco
4029,Bob Marley
4030,Stephen Au
4031,Wendee Lee
4032,Erin Fitzgerald
4033,Ivan Okhlobystin
4034,Kate Higgins
4035,Debi Derryberry
4036,Cindy Robinson
4037,Sydney Penny
4038,Ben Browder
4039,Olesya Rulin
4040,Justin Edward Seale
4041,Gordon Pinsent
4042,John Ralston
4043,Rex Baker
4044,Travis Aaron Wade
4045,Johanna Wokalek
4046,Heike Makatsch
4047,Maria Schrader
4048,Jason Cerbone
4049,Mark De Alessandro
4050,Gil Bellows
4051,Mélissa Désormeaux-Poulin
4052,Ahmad Massad
4053,Silvio Muccino
4054,Laura Morante
4055,Giulia Michelini
4056,Fernanda Machado
4057,André Ramiro
4058,Annabelle Wallis
4059,Gabriel Bateman
4060,Magda Szubanski
4061,Jessica Mauboy
4062,Lloyd Avery II
4063,John Cothran
4064,Na'Blonka Durden
4065,Rosanna DeSoto
4066,Danielle von Zerneck
4067,Len Cariou
4068,Rita Moreno
4069,Sandy Dennis
4070,Marin Hinkle
4071,Jake Cherry
4072,Paula Kelly
4073,David Wayne
4074,Eric Christmas
4075,Juliane Köhler
4076,Merab Ninidze
4077,Matthias Habich
4078,Emily Podleski
4079,Sara-Marie Maltha
4080,Stellan Skarsgård
4081,Chulpan Khamatova
4082,Florian Lukas
4083,Mark Bazeley
4084,Maurice Roëves
4085,Fortunato Cerlino
4086,Maria Pia Calzone
4087,Marco D'Amore
4088,Olivia Newton-John
4089,Stevie Wonder
4090,Osama bin Laden
4091,Ricky Martin
4092,Ted Cassidy
4093,Katharine Ross
4094,Kenneth Mars
4095,Glynis Johns
4096,Ed Wynn
4097,Elsa Lanchester
4098,George Chakiris
4099,Rodney Dangerfield
4100,Kelly Jo Minter
4101,Lisa Wilcox
4102,Matthew Borlenghi
4103,Erik Estrada
4104,John D'Leo
4105,Ajay Naidu
4106,Lillian Gish
4107,Jennifer Jones
4108,Tom Atkins
4109,Ossie Davis
4110,Richard Norton
4111,Rachel Blakely
4112,Tuppence Middleton
4113,John Lynch
4114,David Alan Grier
4115,Abby Mukiibi Nkaaga
4116,Tamara Glynn
4117,Brandon Smith
4118,Rick Dial
4119,Daryl Hannah
4120,Amy Madigan
4121,Luis E. Carazo
4122,Dominik García-Lorido
4123,Wale Ojo
4124,Annette Badland
4125,Windell Middlebrooks
4126,Hugh M. Hefner
4127,Raquel Alessi
4128,Jim Parsons
4129,Lawrence Gilliard Jr.
4130,Jason Dohring
4131,Miriam Shor
4132,John Cameron Mitchell
4133,Ryan Bollman
4134,Todd Susman
4135,Monda Scott
4136,Rachel Alig
4137,Alexis Kendra
4138,Lynne Thigpen
4139,Polly Noonan
4140,Frederick Weller
4141,Warren Oates
4142,William Holden
4143,L.Q. Jones
4144,Michael Elphick
4145,Lesley-Anne Down
4146,Pamela Salem
4147,Bryan Dick
4148,Paul Popplewell
4149,Michael Berryman
4150,Marc Singer
4151,Kendrick Cross
4152,Sammy Nagi Njuguna
4153,Nathalie Baye
4154,Mélanie Doutey
4155,Cara Seymour
4156,Ji-hyun Jun
4157,Diane Ladd
4158,Ritchie Montgomery
4159,Peter McNamara
4160,Pat Buchanan
4161,Noam Chomsky
4162,Bill Baird
4163,Catherine Bell
4164,Robert Wahlberg
4165,John Bell
4166,Sean Cook
4167,Blake Ritson
4168,Leslie Carlson
4169,Debbie Harry
4170,Reiner Schwarz
4171,Shawn Parsons
4172,Li Jun Li
4173,Tygo Gernandt
4174,Yorick van Wageningen
4175,Martijn Lakemeier
4176,Paul Scofield
4177,Michel Simon
4178,Trieu Tran
4179,Nathan Jones
4180,Johnny Nguyen
4181,Belinda Stewart-Wilson
4182,Simon Bird
4183,James Buckley
4184,Parminder Nagra
4185,Edie Falco
4186,Wayne Brady
4187,Wesley Jonathan
4188,Eva Marcille
4189,Mithun Chakraborty
4190,Asin
4191,Johnny Lever
4192,Pablo Rosso
4193,Jonathan D. Mellor
4194,Andrea Ros
4195,Alexis Biesiada
4196,Kayla Jackson
4197,Kayla Raparelli
4198,Nicholas Bell
4199,Tony Danza
4200,John Hillerman
4201,Avery Schreiber
4202,Stephen Macht
4203,François Berléand
4204,Jean-Baptiste Maunier
4205,Gérard Jugnot
4206,Luke Kirby
4207,Claudia Ferri
4208,Franky G
4209,Danny Aiello
4210,Kati Outinen
4211,Jean-Pierre Léaud
4212,Jean-Pierre Darroussin
4213,Jo Prestia
4214,Hitoshi Matsumoto
4215,Lindsay Kay Hayward
4216,Shinobu Terajima
4217,Madhavan
4218,David Dastmalchian
4219,Cree Kelly
4220,Mike Eshaq
4221,Ron Silver
4222,Shane Meadows
4223,Synnøve Macody Lund
4224,Aksel Hennie
4225,Julie R. Ølgaard
4226,Adam Butcher
4227,Jessica Chastain
4228,Colin Farrell
4229,Teresa Wright
4230,George Voskovec
4231,Abhishek Bachchan
4232,Prateik
4233,Sumalee Montano
4234,Amiah Miller
4235,Sprague Grayden
4236,Shelley Hennig
4237,Daren Kagasoff
4238,John Saxon
4239,Jennifer Rubin
4240,Jessica Lindsey
4241,Eugenio Derbez
4242,Hugo Stiglitz
4243,Brendon Eggertsen
4244,Matt Shively
4245,Alisha Boe
4246,Victor Mature
4247,Catherine Schell
4248,Gloria Sandoval
4249,Richard Cabral
4250,Molly Ephraim
4251,Jorja Fox
4252,James Lafferty
4253,Garrett Ryan
4254,Brian O'Halloran
4255,Jamie Draven
4256,William Schallert
4257,Helen Martin
4258,Tony Bonner
4259,Tom Burlinson
4260,Constance Shulman
4261,Alice Playten
4262,John Beasley
4263,June Carter Cash
4264,Diana Scarwid
4265,Monica Calhoun
4266,Chrystale Wilson
4267,Edwin Hodge
4268,Perdita Weeks
4269,Cameron Mills
4270,Gene Tierney
4271,Lindsay Wagner
4272,Persis Khambatta
4273,Peter Mark Richman
4274,Scott Reeves
4275,Rachel Korine
4276,Kim Darby
4277,Daniel Giménez Cacho
4278,María Aura
4279,Peter Serafinowicz
4280,Randy Wayne
4281,Miriam Colon
4282,Kathleen Kinmont
4283,Ellie Cornell
4284,Deborah Foreman
4285,Clayton Rohner
4286,William Sanderson
4287,Robert Beltran
4288,Ryan Robbins
4289,Andrew Airlie
4290,Claire Geare
4291,Sterling Jerins
4292,Sahajak Boonthanakit
4293,Vanna Bonta
4294,George Sanders
4295,Gina Lollobrigida
4296,Finlay Currie
4297,Helen Hayes
4298,Gary Cooper
4299,Adolphe Menjou
4300,Lauren London
4301,Colleen O'Shaughnessey
4302,Lara Jill Miller
4303,Mona Marshall
4304,Stéphane Rousseau
4305,Marina Hands
4306,Nicol Williamson
4307,Michael Richards
4308,Shirley Jones
4309,Jessica Walter
4310,Woody Strode
4311,Claudia Cardinale
4312,Jack Elam
4313,Jonathan Silverman
4314,Matt Berry
4315,Guillaume Denaiffe
4316,Norbert Ferrer
4317,Chloe Hollings
4318,Simon Baker
4319,Olivier Rabourdin
4320,Tim Thomerson
4321,Cassandra Peterson
4322,Bess Armstrong
4323,Liz Mullane
4324,Bobby Batson
4325,Cynthia Barrett
4326,Marilyn Manson
4327,Tim Russ
4328,Winter Ave Zoli
4329,Kristoffer Polaha
4330,Darryl Cox
4331,Lumi Cavazos
4332,Bhoomika Chawla
4333,Akshaye Khanna
4334,Darshan Jariwala
4335,Megan Ambuhl Graner
4336,Jeffrey Frost
4337,Ken Davis
4338,Don Gordon
4339,Raymond Burr
4340,Jim Byrnes
4341,Paul Fix
4342,Judith Anderson
4343,Laraine Day
4344,Sara Gilbert
4345,Marc Trottier
4346,Meghan Ory
4347,Corey Sevier
4348,Patch Darragh
4349,Ocean James
4350,Olivia DeJonge
4351,Daniel Stewart Sherman
4352,Mike Figueroa
4353,Kel O'Neill
4354,Alice Evans
4355,Sandra Staggs
4356,Glenn Campbell
4357,Jelena Nik
4358,Tony Corvillo
4359,Luis Tosar
4360,Marta Etura
4361,Doug Bradley
4362,Georgia Groome
4363,John Stamos
4364,Patricia Neal
4365,Katie Leclerc
4366,Timothy Omundson
4367,David Adam Flannery
4368,Cyndi Lauper
4369,Irène Jacob
4370,Tomiwa Edun
4371,Lisa Kay
4372,David Huddleston
4373,Cody Howard
4374,David Raizor
4375,Michael Dudikoff
4376,Mikal Vega
4377,Ed Quinn
4378,Ivan Barnev
4379,Julia Jentsch
4380,Milan Lasica
4381,Birol Ünel
4382,Joseph Mawle
4383,Takashi Miike
4384,Robert Longstreet
4385,Katherine Helmond
4386,Lou Perryman
4387,Bill Johnson
4388,Jim Siedow
4389,Bob Dylan
4390,Yayaying Rhatha Phongam
4391,Isild Le Besco
4392,Emmanuelle Bercot
4393,Diganth
4394,Bhama
4395,Dileep Raj
4396,Jack McElhone
4397,Keith Carradine
4398,Jacques Gamblin
4399,Zinedine Soualem
4400,Kim Ly
4401,Matthew Sunderland
4402,William Kircher
4403,Paul Glover
4404,Bubba Smith
4405,Christopher Atkins
4406,James Fleet
4407,Richard Basehart
4408,Royal Dano
4409,James Robertson Justice
4410,Indiana Evans
4411,Kevin Michael Richardson
4412,Peter Spellos
4413,Louise Lasser
4414,Jeanne Crain
4415,Dana Andrews
4416,Frank McHugh
4417,Juan Luis Galiardo
4418,Mía Maestro
4419,Miguel Ángel Solá
4420,Juan Fernández
4421,Sarah Drew
4422,Alex Kendrick
4423,James Duval
4424,Gerardo Taracena
4425,Jaime Camil
4426,Joaquín Cosio
4427,Fedja van Huêt
4428,Jan Decleir
4429,Hans Kesting
4430,Rich Pecci
4431,Yeong-ae Lee
4432,Hye-jeong Kang
4433,Clovis Fouin
4434,Nicolas Giraud
4435,Marie Féret
4436,Artyom Bogucharskiy
4437,Lyubov Agapova
4438,Sana Saeed
4439,Dimple Kapadia
4440,Dove Cameron
4441,Katherine McNamara
4442,Braeden Lemasters
4443,Sameer Ali Khan
4444,Purab Kohli
4445,Jonathan Crombie
4446,Megan Follows
4447,Michael J. Morris
4448,Lateef Crowder
4449,James Fox
4450,Amanda Redman
4451,Fabian Bolin
4452,Matias Varela
4453,Rawiri Paratene
4454,Tammy Davis
4455,Vidya Balan
4456,Paresh Rawal
4457,Claude-Oliver Rudolph
4458,Yangzom Brauen
4459,Anna Katharina Schwabroh
4460,Aleksey Chadov
4461,Zhanna Friske
4462,Susan Clark
4463,Art Hindle
4464,Tony Ganios
4465,Kathleen Munroe
4466,Catherine Lambert
4467,Dorothy Lamour
4468,Gloria Grahame
4469,Cornel Wilde
4470,Marcus Lyle Brown
4471,David A Cole
4472,Clu Gulager
4473,Linnea Quigley
4474,Beverly Randolph
4475,Harold Gould
4476,Adam Hicks
4477,Katy Jurado
4478,Sidney James
4479,Meg Foster
4480,George 'Buck' Flower
4481,Gordon Jackson
4482,Marlee Matlin
4483,Armin Shimerman
4484,Ashley Bell
4485,Lorelei Linklater
4486,Ellar Coltrane
4487,Libby Villari
4488,Dr. Dre
4489,DJ Pooh
4490,Kevin McCarthy
4491,Montgomery Clift
4492,Thelma Ritter
4493,William Hickey
4494,Peter Appel
4495,Zena Grey
4496,Fernando Cayo
4497,Ashley Rickards
4498,Gabriel Iglesias
4499,Philippe Noiret
4500,Amy Hill
4501,Alan Taylor
4502,Benjamin Fletcher
4503,Aaron Hughes
4504,Anna Gunn
4505,Stephanie Leonidas
4506,Rob Brydon
4507,Balinese Tari Legong Dancers
4508,Collin Alfredo St. Dic
4509,Puti Sri Candra Dewi
4510,Eva LaRue
4511,Elena Satine
4512,Leos Carax
4513,Ronnie Gene Blevins
4514,Hal Landon Jr.
4515,Kathleen Robertson
4516,Beth Broderick
4517,Adriana Barraza
4518,Hector Kotsifakis
4519,Arcelia Ramírez
4520,Jordan Trovillion
4521,Zoe Levin
4522,Alan Williams
4523,Rachel Griffiths
4524,Rob Jarvis
4525,Danny Arroyo
4526,Enrique Villén
4527,Aida Folch
4528,Michael Cerveris
4529,Connor Paolo
4530,Tiffany Thornton
4531,Doug Brochu
4532,Brandon Mychal Smith
4533,Jesuíta Barbosa
4534,Angelo Tsarouchas
4535,Elena Lyadova
4536,Eugenia Khirivskaya
4537,Howard Caine
4538,Bonnie Lee Bouman
4539,Saad Siddiqui
4540,Fadia Nadda
4541,Marian Marsh
4542,Jean Harlow
4543,James Hall
4544,Peter Jacobson
4545,Shannon Woodward
4546,Kira McLean
4547,Jessica McNamee
4548,Robin McLeavy
4549,Victoria Thaine
4550,Rachel Sterling
4551,Kristen Quintrall
4552,Black Thomas
4553,Brooke D'Orsay
4554,Rachel Hendrix
4555,Diana Vickers
4556,Susannah York
4557,George Reeves
4558,Hattie McDaniel
4559,Thomas Mitchell
4560,Marama Corlett
4561,Slim Pickens
4562,Howard Keel
4563,Keenan Wynn
4564,Betty Hutton
4565,Alex Macqueen
4566,Seu Jorge
4567,Fernanda Montenegro
4568,Fernanda Torres
4569,Reginald Owen
4570,Gladys Cooper
4571,Ellen Ross
4572,Alice Olivia Clarke
4573,Jamie Farr
4574,Mike Farrell
4575,Barnard Hughes
4576,Brenda Vaccaro
4577,John McGiver
4578,Lloyd Bridges
4579,Peter Graves
4580,Barbara Billingsley
4581,Jon Osbeck
4582,Ta'Rhonda Jones
4583,John Forsythe
4584,Will Geer
4585,Peter Finch
4586,Colleen Dewhurst
4587,Beatrice Straight
4588,Shelley Winters
4589,Bernard Cribbins
4590,Clive Swift
4591,Kate Dickie
4592,Master P
4593,Joe Estevez
4594,Anthony Johnson
4595,Michael McGlone
4596,Soledad Villamil
4597,Ricardo Darín
4598,Guillermo Francella
4599,John Amplas
4600,Joseph Pilato
4601,Gloria Votsis
4602,Gideon Emery
4603,Derek Magyar
4604,Dan Hicks
4605,Kassie Wesley DePaiva
4606,Cassandra Scerbo
4607,Zaide Silvia Gutiérrez
4608,Elpidia Carrillo
4609,Damián Delgado
4610,Johanna Mørck
4611,Otto Jespersen
4612,Glenn Erland Tosterud
4613,Mykel Shannon Jenkins
4614,Lara Jean Chorostecki
4615,Blaine Anderson
4616,Robert Townsend
4617,Ash Cook
4618,Genevieve O'Reilly
4619,Grey Griffin
4620,Jerry Brown
4621,Jane Goodall
4622,Peter Agnefjall
4623,Shelly Varod
4624,Ralitsa Paskaleva
4625,Joe Egan
4626,Glen Murphy
4627,Sofie Gråbøl
4628,Adrian Gonzalez
4629,Murray Bartlett
4630,Edward Conna
4631,Alexandre Rodrigues
4632,John Simm
4633,Rus Blackwell
4634,Luis Antonio
4635,Alexandra Rapaport
4636,Thomas Bo Larsen
4637,Hana Shuan
4638,Darren McGavin
4639,Scott Schwartz
4640,Perry King
4641,Timothy Van Patten
4642,Agame Malembo-Emene
4643,François Bégaudeau
4644,Angélica Sancio
4645,Charles Grodin
4646,Terry Walters
4647,Wilson Guerrero
4648,Yenny Paola Vega
4649,Mary Page Keller
4650,Gert Fröbe
4651,Honor Blackman
4652,Caleb Landry Jones
4653,Lionel Barrymore
4654,Donna Reed
4655,Micah Sloat
4656,Daoming Chen
4657,Ni Yan
4658,Robert Rusler
4659,Adelaide Kane
4660,Victoria Leigh
4661,Danielle Kotch
4662,Mikki Padilla
4663,Dayna Devon
4664,Burl Ives
4665,Jack Carson
4666,Gregory Sierra
4667,Linda Harrison
4668,Victor Buono
4669,Eric Stuart
4670,Veronica Taylor
4671,Lisa Ortiz
4672,Ron Palillo
4673,Vincent Guastaferro
4674,Sessue Hayakawa
4675,Tonya Lee Williams
4676,Fred MacMurray
4677,David White
4678,Leslie Jordan
4679,Erin Gray
4680,Lila Kedrova
4681,Tamara Toumanova
4682,David Opatoshu
4683,Lauryn Hill
4684,LisaGay Hamilton
4685,Bobby Brown
4686,Edward Andrews
4687,Deon Richmond
4688,Countess Vaughn
4689,Seth Green
4690,Matthew Senreich
4691,Breckin Meyer
4692,Walter Brennan
4693,Joyful Drake
4694,Ariane Labed
4695,Seamus Davey-Fitzpatrick
4696,Athina Rachel Tsangari
4697,Robert Neary
4698,John Astin
4699,A. Michael Baldwin
4700,Angus Scrimm
4701,James Le Gros
4702,Clifton Powell
4703,Jessica De Gouw
4704,Lisa Ray
4705,Seema Biswas
4706,Callie Thorne
4707,David Heyman
4708,Ann Morgan Guilbert
4709,Jack Albertson
4710,Peter Ostrum
4711,Julie Dawn Cole
4712,Paula Marshall
4713,George Hamilton
4714,Stuart Margolin
4715,Richard Libertini
4716,Jeff Conaway
4717,Courtney Love
4718,Grace Gummer
4719,Nambitha Mpumlwana
4720,Rapulana Seiphemo
4721,Joe Howard
4722,Robert Noble
4723,Ji-tae Yu
4724,Michael Bolten
4725,Robyn Lively
4726,Christopher Schmidt
4727,Robb Wells
4728,Molly Dunsworth
4729,Erick Elias
4730,Brianna Brown
4731,Jason Maza
4732,Andrew Rannells
4733,Megan Hilty
4734,Lindsey Haun
4735,Bob Ross
4736,Cjon Saulsberry
4737,Griffin Cleveland
4738,Amanda Mealing
4739,Susan Hampshire
4740,Tim Healy
4741,Kostja Ullmann
4742,Robert Stadlober
4743,Johnny Pacar
4744,Matt Cohen
4745,Noah Segan
4746,Peter Onorati
4747,Jim Norton
4748,Darren Keefe Reiher
4749,Neil Hopkins
4750,David Douglas
4751,Kristi Clainos
4752,Emily Nelson
4753,Ashley Martin
4754,French Stewart
4755,Olivia Alexander
4756,Alex Meraz
4757,Jillian Murray
4758,Carroll O'Connor
4759,Sarah Rafferty
4760,Salvatore Santone
4761,David Bianchi
4762,John Robinson
4763,Brooke Newton
4764,Brett Wagner
4765,Jack Taylor
4766,Fabio Testi
4767,Cybill Shepherd
4768,Matheus Nachtergaele
4769,Othon Bastos
4770,Glenn Ford
4771,Anthony L. Fernandez
4772,Scott Evans
4773,Patrick Bauchau
4774,Olivia Rose Keegan
4775,Mia Barron
4776,Greg Crowe
4777,Tempestt Bledsoe
4778,Patrick Troughton
4779,Lee Remick
4780,Oana Pellea
4781,Patrick Brammall
4782,Maeve Dermody
4783,Kelly Paterniti
4784,Gregory Cruz
4785,Allegra Carpenter
4786,Paula Jai Parker
4787,Isaac Hayes
4788,Elise Neal
4789,Joe E. Brown
4790,Nehemiah Persoff
4791,George Raft
4792,Terry Kiser
4793,William Butler
4794,Terry
4795,Margaret Hamilton
4796,Billie Burke
4797,Joe Dinicol
4798,Sanjay Dutt
4799,Patricia Richardson
4800,Vanessa Zima
4801,Kelly Reno
4802,Hoyt Axton
4803,Neeru Bajwa
4804,Bhavkhandan Singh Rakhra
4805,Diljit Dosanjh
4806,Frank Hvam
4807,Casper Christensen
4808,Cesar Romero
4809,Ariane Schluter
4810,Rijk de Gooyer
4811,Henri Garcin
4812,Esther Williams
4813,Irene Dunne
4814,Tom Everett
4815,Judie Aronson
4816,Kimberly Beck
4817,Agata Trzebuchowska
4818,Joanna Kulig
4819,Agata Kulesza
4820,Laurie Metcalf
4821,Gabrielle Reece
4822,Gerry Lopez
4823,Laird John Hamilton
4824,Nacho Vigalondo
4825,Karra Elejalde
4826,Bárbara Goenaga
4827,Bo Huang
4828,Zheng Xu
4829,Cyd Charisse
4830,Joel Fuhrman
4831,Joe Cross
4832,Amy Badberg
4833,Zackary Steven Graham
4834,Barack Obama
4835,Dinesh D'Souza
4836,Nancy Kyes
4837,Sal Mineo
4838,Melvyn Douglas
4839,Whit Bissell
4840,La'Princess Jackson
4841,David Jason Perez
4842,Dana Hanna
4843,Jill Flint
4844,Hans Weingartner
4845,Hanno Pöschl
4846,Dominik Castell
4847,Michel Côté
4848,Patrick Huard
4849,Jean Pierre Bergeron
4850,Jessica Hecht
4851,Christopher Simpson
